punk_id,type,accessories,3d glasses,bandana,beanie,big beard,big shades,black lipstick,blonde bob,blonde short,blue eye shadow,buck teeth,cap,cap forward,chinstrap,choker,cigarette,classic shades,clown eyes blue,clown eyes green,clown hair green,clown nose,cowboy hat,crazy hair,dark hair,do-rag,earring,eye mask,eye patch,fedora,front beard,front beard dark,frown,frumpy hair,goat,gold chain,green eye shadow,half shaved,handlebars,headband,hoodie,horned rim glasses,hot lipstick,knitted cap,luxurious beard,medical mask,messy hair,mohawk,mohawk dark,mohawk thin,mole,mustache,muttonchops,nerd glasses,normal beard,normal beard black,orange side,peak spike,pigtails,pilot helmet,pink with hat,pipe,police cap,purple eye shadow,purple hair,purple lipstick,red mohawk,regular shades,rosy cheeks,shadow beard,shaved head,silver chain,small shades,smile,spots,straight hair,straight hair blonde,straight hair dark,stringy hair,tassle hat,tiara,top hat,vampire hair,vape,vr,welding goggles,wild blonde,wild hair,wild white hair,accessory_total,skin_color,total_sales,avg_usd_sale,total_bids,total_withdrawn_bids,avg_usd_bid,max_usd_bid,total_offers,total_withdrawn_offers,avg_usd_offer,max_usd_offer,total_transfers,recent_usd_sale,rarity_score
9529,female,"['Bandana', 'Hot Lipstick', 'VR']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,tan shade,0.0,,0.0,0.0,,,1.0,1.0,72.937,72.937,0.0,,71.1164621843885
9530,male,"['Clown Nose', 'Top Hat']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,tan shade,1.0,970.225,0.0,0.0,,,2.0,0.0,821.5360000000001,967.403,0.0,970.225,139.6034733224371
9531,female,"['Clown Hair Green', 'Earring']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,tan shade,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,,78.05966497949714
9532,female,"['Black Lipstick', 'Crazy Hair', 'Earring', 'Nerd Glasses']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,tan shade,3.0,321.8383333333333,1.0,1.0,250.834,250.834,4.0,0.0,658.02975,1610.0,1.0,470.625,72.56992445300713
9533,male,"['Front Beard', 'Bandana', 'Vape']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,tan shade,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,,99.07464330569408
9534,female,"['Silver Chain', 'Half Shaved', 'Purple Lipstick']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,tan shade,0.0,,2.0,2.0,118.77250000000001,129.032,0.0,0.0,,,0.0,,153.23509393413974
9535,male,"['Mustache', 'Mohawk Dark']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,tan shade,0.0,,0.0,0.0,,,0.0,0.0,,,5.0,,63.509385794797474
9536,male,"['Front Beard', 'Messy Hair', 'Earring', 'Nerd Glasses', 'Mole']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,tan shade,3.0,203.177,1.0,1.0,231.793,231.793,6.0,0.0,749.2289999999999,3430.0,2.0,246.632,158.3554439897829
9537,male,"['Cap', 'Mustache', 'Earring', 'Regular Shades']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,tan shade,0.0,,0.0,0.0,,,3.0,3.0,153.185,209.721,2.0,,95.96468157815418
9538,male,"['Handlebars', 'Fedora', 'Earring']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,tan shade,2.0,276.00149999999996,0.0,0.0,,,4.0,1.0,234.34975,326.471,1.0,309.227,100.74282832967022
9539,female,"['Pink With Hat', 'Clown Eyes Green', 'Purple Lipstick']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,tan shade,1.0,84.757,1.0,1.0,73.396,73.396,21.0,8.0,160.23104761904762,501.264,1.0,84.757,152.54648731316294
9540,female,"['Blue Eye Shadow', 'Messy Hair', 'Purple Lipstick', 'Earring']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,tan shade,3.0,163.83933333333334,3.0,2.0,40.838,45.662,4.0,0.0,136.16,403.305,4.0,404.488,89.32565313871912
9541,male,"['Vampire Hair', 'Normal Beard', 'Mole']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,tan shade,0.0,,1.0,1.0,104.21,104.21,0.0,0.0,,,1.0,,122.69161654066222
9542,male,"['Earring', 'Shaved Head', 'Eye Patch']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,tan shade,1.0,333.843,0.0,0.0,,,1.0,0.0,338.17,338.17,0.0,333.843,63.9818810842068
9543,female,"['Black Lipstick', 'Crazy Hair', 'Classic Shades']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,tan shade,3.0,403.75933333333336,3.0,2.0,261.6766666666667,420.55,13.0,2.0,302.5086923076923,648.246,0.0,436.725,66.12050690128066
9544,female,"['Pipe', 'Straight Hair Blonde', 'Purple Lipstick']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,tan shade,1.0,135.472,3.0,2.0,105.58633333333334,136.861,6.0,2.0,361.75933333333336,548.089,0.0,135.472,122.0955047165875
9545,female,"['Red Mohawk', 'Cigarette']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,tan shade,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,84.85844178159223
9546,female,"['Pigtails', 'Hot Lipstick', 'Earring']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,tan shade,2.0,177.523,4.0,2.0,126.1635,136.0,5.0,1.0,865.6067999999999,3170.0,0.0,220.793,130.6556319680196
9547,male,"['Stringy Hair', 'Normal Beard Black', 'Rosy Cheeks', 'Regular Shades']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,tan shade,4.0,83.33625,6.0,3.0,71.88916666666667,94.204,17.0,1.0,107.54288235294118,159.176,3.0,119.758,163.01108535074135
9548,male,"['Cigarette', 'Eye Mask', 'Do-rag']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,tan shade,2.0,285.21799999999996,0.0,0.0,,,4.0,3.0,347.79575,420.451,0.0,412.421,82.758733432649
9549,female,"['Mole', 'Big Shades', 'Black Lipstick']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,tan shade,0.0,,1.0,1.0,46.132,46.132,0.0,0.0,,,1.0,,56.26513789980612
9550,female,"['Hot Lipstick', 'Classic Shades', 'Earring', 'Straight Hair Dark']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,tan shade,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,116.58106455363259
9551,male,"['Cigarette', 'Crazy Hair']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,tan shade,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,,40.03755689780004
9552,male,"['Mohawk Thin', 'Earring', 'Nerd Glasses']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,tan shade,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,49.11482822521096
9553,male,"['Shadow Beard', 'Shaved Head', 'Regular Shades']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,tan shade,0.0,,1.0,0.0,0.746,0.746,0.0,0.0,,,0.0,,76.20995224903471
9554,male,"['Headband', 'VR']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,tan shade,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,60.22816406218396
9555,male,"['Eye Mask', 'Normal Beard', 'Shaved Head']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,tan shade,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,106.59948151184732
9556,male,"['Normal Beard Black', 'Do-rag', 'Regular Shades']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,tan shade,0.0,,1.0,1.0,3.026,3.026,0.0,0.0,,,0.0,,91.80062152949573
9557,male,"['Shadow Beard', 'Classic Shades', 'Do-rag']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,tan shade,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,77.15493890582312
9558,male,"['Cigarette', 'Frumpy Hair', 'VR']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,tan shade,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,68.04062358340227
9559,female,"['Big Shades', 'Wild White Hair', 'Black Lipstick', 'Earring']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,tan shade,0.0,,1.0,1.0,39.241,39.241,0.0,0.0,,,0.0,,123.15381814826159
9560,male,"['Cap', 'Shadow Beard', 'Classic Shades', 'Medical Mask']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,tan shade,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,134.27501622172545
9561,male,"['Eye Mask', 'Headband', 'Big Beard']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,tan shade,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,132.1432653929009
9562,male,"['Muttonchops', 'Earring', 'Nerd Glasses', 'Crazy Hair']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,tan shade,1.0,266.673,0.0,0.0,,,9.0,0.0,307.364,802.995,1.0,266.673,88.41750598212344
9563,female,"['Welding Goggles', 'Crazy Hair']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,tan shade,0.0,,1.0,1.0,63.921,63.921,0.0,0.0,,,0.0,,146.8590627733936
9564,male,"['Frumpy Hair', 'Front Beard Dark', 'Earring', 'Horned Rim Glasses']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,tan shade,0.0,,0.0,0.0,,,0.0,0.0,,,2.0,,93.55466043331775
9565,male,"['Bandana', 'Rosy Cheeks', 'VR']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,tan shade,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,,133.92538272101532
9566,female,"['Hot Lipstick', 'Classic Shades', 'Blonde Bob']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,tan shade,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,108.15348907611022
9567,male,"['Earring', 'Normal Beard', 'Do-rag']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,tan shade,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,76.53648245704133
9568,male,"['Fedora', 'Clown Eyes Green']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,tan shade,1.0,231.023,0.0,0.0,,,4.0,1.0,474.18025,616.742,1.0,231.023,85.41859159397119
9569,male,"['Shadow Beard', 'Crazy Hair', 'Smile']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,tan shade,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,90.07268294205993
9570,male,"['Cigarette', 'Messy Hair', 'Normal Beard Black', 'Classic Shades']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,tan shade,2.0,206.2935,0.0,0.0,,,4.0,1.0,271.919,414.49,0.0,327.131,96.37775756735088
9571,female,"['Half Shaved', 'Purple Lipstick', 'Cigarette']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,tan shade,2.0,206.2315,1.0,1.0,130.731,130.731,2.0,0.0,199.0995,232.305,0.0,233.091,99.5383570948431
9572,female,"['Welding Goggles', 'Hot Lipstick', 'Frumpy Hair']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,tan shade,2.0,131.01350000000002,2.0,2.0,81.3865,93.791,17.0,3.0,248.35141235294117,1280.0,0.0,165.55,159.10946362323895
9573,male,"['Cigarette', 'Frown', 'Earring', 'Headband', 'Regular Shades']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,tan shade,0.0,,2.0,1.0,413.9085,417.945,2.0,0.0,814.981,1210.0,0.0,,159.30168658059773
9574,male,"['Cap Forward', 'Muttonchops', '3D Glasses']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,tan shade,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,112.22829403850916
9575,female,"['Purple Eye Shadow', 'Mohawk Thin', 'Purple Lipstick', 'Earring']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,tan shade,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,90.83621363427943
9576,female,"['Headband', 'Classic Shades']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,tan shade,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,50.97626423099183
9577,female,"['Pipe', 'Clown Hair Green']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,tan shade,3.0,415.8666666666666,4.0,3.0,272.001,419.122,12.0,0.0,515.99825,923.625,1.0,482.636,105.53871252645976
9578,male,"['Cap Forward', 'Muttonchops', '3D Glasses']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,tan shade,2.0,185.0495,6.0,5.0,113.301,221.231,5.0,1.0,249.519,368.05,4.0,292.877,112.22829403850916
9579,female,"['Hot Lipstick', 'Earring', 'Straight Hair Dark', 'Nerd Glasses']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,tan shade,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,114.14326331105048
